study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,seed,estimator_variant,propagation_model,distance_m,true_tdoa_s,true_tdoa_us,bias_s,bias_us,standard_deviation_us,rmse_us,median_absolute_error_us,p95_absolute_error_us,catastrophic_outlier_fraction_gt_1_sample,mean_peak_value,mean_peak_to_second_peak_ratio,median_peak_to_second_peak_ratio,mean_peak_curvature,mean_used_spectral_energy,mean_spectral_energy_fraction,boundary_hit_fraction,invalid_fraction
direction_check,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,0.0,0.0,2048,1-3,1000,2000,4072657386,gcc_phat_pair,plane,20.0,-1.9304427175766277e-20,-1.9304427175766277e-14,1.6121324918640377e-07,0.16121324918640376,4.025616364646521,4.026831414388712,2.6080103387785725,7.826131157613661,0.0,0.05164365663726513,1.596282298891769,1.5855427099914885,0.002867958397476182,77506.0593081284,0.9171222398769286,0.0,0.0
direction_check,deterministic_multisine,calibration,square,az45_el30,45.0,30.0,0.0,0.0,2048,2-3,1000,2000,4072657386,gcc_phat_pair,plane,20.0,-0.00025248554046193545,-252.48554046193544,3.5789092059175626e-07,0.35789092059175626,4.0397506181879645,4.053560334216688,2.796317627265315,7.811347329193219,0.0,0.0502337520915614,1.6098806955512943,1.5925454027503392,0.0028536628098071843,76269.29834411993,0.9151391276097488,0.0,0.0
direction_check,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,0-1,1000,2000,3212199309,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-1.744417081102711e-07,-0.1744417081102711,4.05189061166759,4.054631737862753,2.7243423761532357,8.07397837270498,0.0,0.0512486938661007,1.6027112971334774,1.5828863626777343,0.0028827521254741403,77595.32611441433,0.917084281286176,0.0,0.0
direction_check,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,0-2,1000,2000,3212199309,gcc_phat_pair,plane,20.0,0.0005049710809238709,504.9710809238709,-1.8088245340424464e-07,-0.18088245340424464,4.073930215641748,4.076926220839347,2.814789393710247,7.8536629547105505,0.0,0.04945974471118551,1.6121176910895387,1.591838651837051,0.002833580954060432,76296.66054130685,0.9149720515352467,0.0,0.0
direction_check,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,0-3,1000,2000,3212199309,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,1.0651945223213844e-08,0.010651945223213844,4.15270977961358,4.1516851371916985,2.719839935426074,8.140153231105462,0.0,0.0513321533655178,1.5955052670598178,1.5803119949131208,0.002873468139587239,77613.0428283962,0.9170542772836245,0.0,0.0
direction_check,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,1-2,1000,2000,3212199309,gcc_phat_pair,plane,20.0,0.00025248554046193545,252.48554046193544,-1.5492479150922938e-07,-0.1549247915092294,4.019320875898699,4.0213013471148304,2.562352618499321,7.974385536970069,0.0,0.05022591541601182,1.6141910334125213,1.602219530112185,0.0028567864518108197,76222.39812621019,0.9150165158940886,0.0,0.0
direction_check,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,1-3,1000,2000,3212199309,gcc_phat_pair,plane,20.0,-1.9304427175766277e-20,-1.9304427175766277e-14,1.5710022875066217e-08,0.015710022875066218,4.17192547048282,4.170911945248473,2.7437576141924134,8.095939574066664,0.0,0.0519303536321149,1.6008764219832947,1.58610638003594,0.002898807396649779,77556.23953780587,0.9173383329000185,0.0,0.0
direction_check,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,2-3,1000,2000,3212199309,gcc_phat_pair,plane,20.0,-0.00025248554046193545,-252.48554046193544,1.1534845740135052e-07,0.11534845740135052,4.062513263907841,4.0631351539226825,2.6867376205885316,8.014373203947807,0.0,0.05032991180007046,1.6115584824757607,1.5929575046366757,0.0028613921557723064,76255.787320302,0.9151867882267273,0.0,0.0
direction_check,deterministic_multisine,calibration,square,az120_el50,120.0,50.0,0.0,0.0,2048,0-1,1000,2000,1708601867,gcc_phat_pair,plane,20.0,-0.00013251296725132463,-132.51296725132462,-9.086127927986443e-08,-0.09086127927986443,4.0139262913836715,4.012947600014332,2.7596236853004044,7.893669576712463,0.0,0.051120217453067204,1.6040674571656008,1.5953656971063173,0.0028865596634608482,77693.31740107991,0.9175839393407692,0.0,0.0
direction_check,deterministic_multisine,calibration,square,az120_el50,120.0,50.0,0.0,0.0,2048,0-2,1000,2000,1708601867,gcc_phat_pair,plane,20.0,9.700622468968052e-05,97.00622468968052,-1.2161800862804703e-07,-0.12161800862804703,4.078113121498119,4.077887512564079,2.637957257843693,7.972449384745247,0.0,0.05138695466743102,1.5843649848354995,1.5676543381695436,0.0028623422086593423,77505.58217075924,0.9173408855078764,0.0,0.0
direction_check,deterministic_multisine,calibration,square,az120_el50,120.0,50.0,0.0,0.0,2048,0-3,1000,2000,1708601867,gcc_phat_pair,plane,20.0,0.00022951919194100513,229.51919194100512,-2.3106442145294317e-07,-0.23106442145294318,4.154228685554581,4.158575371779865,2.6512623820223444,8.24584742835095,0.0,0.05046467620739709,1.6033917059917355,1.5846975031827772,0.0028249069160866187,76496.53520643714,0.9156003398388564,0.0,0.0
direction_check,deterministic_multisine,calibration,square,az120_el50,120.0,50.0,0.0,0.0,2048,1-2,1000,2000,1708601867,gcc_phat_pair,plane,20.0,0.00022951919194100513,229.51919194100512,5.794133330384212e-08,0.05794133330384212,3.9894350383542942,3.9878607713194683,2.69825295250388,7.824808811585042,0.0,0.05173013058202841,1.6154462131816432,1.602001918037228,0.0029371791681166537,77715.12411352927,0.917498618299569,0.0,0.0
direction_check,deterministic_multisine,calibration,square,az120_el50,120.0,50.0,0.0,0.0,2048,1-3,1000,2000,1708601867,gcc_phat_pair,plane,20.0,0.00036203215919232976,362.03215919232974,-4.198057229835415e-07,-0.4198057229835415,4.177204183981604,4.1961676092511455,2.62486207610742,8.350301643576731,0.0,0.049996021290561105,1.5954557865306693,1.57892745484446,0.002801982629855911,76703.06362808467,0.9157431596697972,0.0,0.0
direction_check,deterministic_multisine,calibration,square,az120_el50,120.0,50.0,0.0,0.0,2048,2-3,1000,2000,1708601867,gcc_phat_pair,plane,20.0,0.00013251296725132463,132.51296725132462,-2.27715562946846e-07,-0.227715562946846,4.138861771594477,4.143054545285398,2.7992612829152375,8.050491961826545,0.0,0.05068367851000838,1.585935317909104,1.5689575849142208,0.0028342470725631935,76525.84743036595,0.9156046190653392,0.0,0.0
direction_check,deterministic_multisine,evaluation,square,az120_el50,120.0,50.0,0.0,0.0,2048,0-1,1000,2000,3381507827,gcc_phat_pair,plane,20.0,-0.00013251296725132463,-132.51296725132462,-1.1448633855276233e-08,-0.011448633855276233,4.021999553802239,4.021010226522331,2.6885393480693245,7.745677189572056,0.0,0.05139196944689933,1.5924244978113693,1.5743780095254003,0.0028806285378273895,77747.11064048302,0.9171941064748718,0.0,0.0
direction_check,deterministic_multisine,evaluation,square,az120_el50,120.0,50.0,0.0,0.0,2048,0-2,1000,2000,3381507827,gcc_phat_pair,plane,20.0,9.700622468968052e-05,97.00622468968052,1.6200339538272032e-07,0.16200339538272032,3.979041180419017,3.9813436715797543,2.6911169955612,7.743264619465226,0.0,0.05153566521426752,1.5931855601559664,1.577508681598003,0.0028855210588718014,77678.7402792941,0.9173394981990317,0.0,0.0
direction_check,deterministic_multisine,evaluation,square,az120_el50,120.0,50.0,0.0,0.0,2048,0-3,1000,2000,3381507827,gcc_phat_pair,plane,20.0,0.00022951919194100513,229.51919194100512,-3.918866196937115e-07,-0.39188661969371147,4.173689368143285,4.191008019913155,2.7363018680945896,8.44786275926904,0.0,0.05054980166863474,1.6082006809792495,1.5907434280258732,0.0028444914827149147,76511.7073832165,0.9153370622624573,0.0,0.0
direction_check,deterministic_multisine,evaluation,square,az120_el50,120.0,50.0,0.0,0.0,2048,1-2,1000,2000,3381507827,gcc_phat_pair,plane,20.0,0.00022951919194100513,229.51919194100512,1.221770886220668e-08,0.01221770886220668,4.073625664397903,4.072625457002432,2.639333300705787,7.874168596900298,0.0,0.051374565812611614,1.6068392755077217,1.5923322807364333,0.002890873450826821,77674.17541926872,0.9171394203176338,0.0,0.0
direction_check,deterministic_multisine,evaluation,square,az120_el50,120.0,50.0,0.0,0.0,2048,1-3,1000,2000,3381507827,gcc_phat_pair,plane,20.0,0.00036203215919232976,362.03215919232974,-2.515300447121204e-07,-0.25153004471212037,4.000572248145994,4.007473441817481,2.617692616981596,7.994546891281864,0.0,0.050262845048138584,1.6048447908175598,1.584139385162314,0.002857605855543394,76547.76268393747,0.9156203555410934,0.0,0.0
direction_check,deterministic_multisine,evaluation,square,az120_el50,120.0,50.0,0.0,0.0,2048,2-3,1000,2000,3381507827,gcc_phat_pair,plane,20.0,0.00013251296725132463,132.51296725132462,-1.595035703201387e-07,-0.1595035703201387,4.030950798263362,4.033098243880986,2.6902509783454365,8.0437002422607,0.0,0.05078317765610793,1.5966665899204304,1.5828296327148135,0.0028504694759453296,76462.6942928811,0.9155523170721553,0.0,0.0
fine_snr,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,0-1,1000,2000,375796775,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,8.014620101226411e-05,80.14620101226411,241.10996328550502,253.96711188230708,11.787621048685,780.3461200654804,0.299,0.01993319719248374,1.4080573778857952,1.3704793089608585,0.001196231642721599,243131.94540292953,0.8075536617755993,0.009,0.0
fine_snr,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,0-2,1000,2000,375796775,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,7.993927986898498e-05,79.93927986898498,243.2674834604,255.94956125498385,11.478309412665697,783.8319852524928,0.284,0.019881093260328685,1.393347991576225,1.3782662550753915,0.0011999855078413172,242918.48511073226,0.8066869721922361,0.007,0.0
fine_snr,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,0-3,1000,2000,375796775,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,9.022873110475766e-05,90.22873110475766,258.6188285762704,273.7846575548799,11.438175993060032,859.1873634425913,0.285,0.02016148620767274,1.4055732313086433,1.368237380371566,0.001213952527541857,242871.84731575032,0.8072916973843609,0.003,0.0
fine_snr,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,1-2,1000,2000,375796775,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,-4.891674532213412e-06,-4.891674532213412,139.66700928008416,139.68283748367577,10.59815087815127,401.8495803904638,0.266,0.020287251355282396,1.3967215684584788,1.3676278609352572,0.0012046967222871436,247043.1245572025,0.8077077437089389,0.007,0.0
fine_snr,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,1-3,1000,2000,375796775,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,-2.532807344413227e-07,-0.2532807344413227,136.6743876862901,136.60626820282934,10.655097732328901,385.01418835840593,0.278,0.02030805139662792,1.4098778657604911,1.3656306931655875,0.00119829776789612,246922.3536239681,0.8080882777789222,0.001,0.0
fine_snr,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,2-3,1000,2000,375796775,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,5.809603233843703e-06,5.809603233843703,131.95581544583058,132.01771238163013,10.818332580072816,375.18589823843297,0.276,0.02047146325335174,1.407906850821652,1.3894331992499545,0.0012133491853000505,246820.8010793534,0.8075723228977036,0.004,0.0
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,0-1,1000,2000,2748851594,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,7.658991499401665e-05,76.58991499401665,229.9536015520906,242.3184570273898,11.143093436762314,727.3532254501033,0.28,0.020108138757006507,1.402497685005464,1.36481995922568,0.001206603398548533,242903.1252605772,0.8072667545489263,0.003,0.0
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,0-2,1000,2000,2748851594,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,8.390825874339e-05,83.90825874339001,246.04583281256134,259.9016707407868,11.253903632644429,780.8413376338935,0.302,0.02001593737521374,1.3954367475194747,1.3701571810788105,0.0012075203916246551,243029.29413053172,0.8078629505948052,0.008,0.0
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,0-3,1000,2000,2748851594,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,8.389151623769293e-05,83.89151623769294,245.32640496002918,259.21562249368003,11.74857782761205,751.909151139141,0.297,0.02037960783529362,1.4086841492680902,1.3843604827032276,0.001226809669571308,242962.03802096483,0.8070180550520528,0.007,0.0
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,1-2,1000,2000,2748851594,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,-2.8281400343424e-06,-2.8281400343424004,134.26100898454666,134.25723034658353,10.960588068021934,379.4981115978681,0.271,0.020373279678569944,1.4051260083978259,1.3780732087245298,0.001221842414460416,246720.1872037935,0.807837336577297,0.001,0.0
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,1-3,1000,2000,2748851594,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,6.9526714206138435e-06,6.952671420613844,144.6885930267868,144.81940891150646,11.39640490138816,428.81390748523665,0.2835,0.02024445325081251,1.4052147226931495,1.3805971141081383,0.001198407568050908,246916.73289403552,0.8078601320782582,0.0035,0.0
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,2048,2-3,1000,2000,2748851594,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,9.151812062037222e-06,9.151812062037223,139.15847420351233,139.42436683089915,11.20436515180503,402.4347205127943,0.285,0.020221359997635326,1.4059646053121142,1.3835977069231633,0.001223153445750805,246899.80751387312,0.8079799457351837,0.0025,0.0
fine_snr,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-8.0,-8.0,2048,0-1,1000,2000,1960715790,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,2.071340092428097e-05,20.713400924280972,131.0288943188685,132.59128007953157,7.505422689340686,41.48517293395513,0.112,0.0237952480293138,1.4867243299082598,1.4670037116063832,0.0013379058636950295,173878.63867150716,0.8213138371356183,0.002,0.0
fine_snr,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-8.0,-8.0,2048,0-2,1000,2000,1960715790,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,1.5771117583787425e-05,15.771117583787426,111.76766758468266,112.81953578899558,7.538378609150671,30.045288085848714,0.118,0.024006876310942935,1.5007583192352154,1.4832107790024536,0.0013549447145055904,173819.3332624471,0.8216770871184395,0.002,0.0
fine_snr,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-8.0,-8.0,2048,0-3,1000,2000,1960715790,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,2.580592859843082e-05,25.80592859843082,143.62496880307214,145.85420625695738,7.252087739685706,40.96577850978258,0.117,0.0240983260699189,1.4953960486318079,1.48559228522136,0.0013571584718472748,174058.01332549803,0.8218857411515358,0.003,0.0
fine_snr,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-8.0,-8.0,2048,1-2,1000,2000,1960715790,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,-3.387906857237753e-06,-3.387906857237753,61.87157710918012,61.93336640936421,7.346496620972203,27.920492477017568,0.096,0.024216972434605553,1.491845928686636,1.476888894533503,0.0013612479591302508,176950.4815266394,0.8228064684905867,0.001,0.0
fine_snr,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-8.0,-8.0,2048,1-3,1000,2000,1960715790,gcc_phat_pair,plane,20.0,-4.633195994107619e-05,-46.331959941076185,1.7202617917950781e-06,1.7202617917950782,75.28390713482753,75.26591730288125,6.845821355038527,41.578926654006395,0.109,0.024611697639248278,1.4987244883459625,1.4895918370392054,0.0014016794689492701,177107.93471745827,0.8226476505004405,0.0,0.0
fine_snr,deterministic_multisine,calibration,tetrahedral,az45_el30,45.0,30.0,-8.0,-8.0,2048,2-3,1000,2000,1960715790,gcc_phat_pair,plane,20.0,-4.633195994107616e-05,-46.33195994107616,5.187769021437759e-06,5.187769021437759,71.05191912918468,71.20561624020992,6.9540119117780606,32.31629337457587,0.102,0.024460745062680377,1.49623426401453,1.4819769269184686,0.0013788312371699305,176895.26885896447,0.822281071699865,0.001,0.0
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-8.0,-8.0,2048,0-1,1000,2000,2090632745,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,2.3243714807605953e-05,23.243714807605954,136.6806012232947,138.6092213218271,7.155696257729973,45.31622256198206,0.107,0.02435471411145103,1.4934246051248008,1.4827092041681742,0.0013989082158152204,174336.95828613752,0.8221895707870779,0.0025,0.0
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-8.0,-8.0,2048,0-2,1000,2000,2090632745,gcc_phat_pair,plane,20.0,-0.0004586391209827948,-458.6391209827948,1.9333630287627448e-05,19.333630287627447,120.70725039602755,122.2159745619159,7.422391900124153,33.14383066070106,0.0995,0.02433813327332281,1.4929414855520613,1.473916412057228,0.0013781080116594428,174350.19453302913,0.822137258364437,0.0,0.0
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-8.0,-8.0,2048,0-3,1000,2000,2090632745,gcc_phat_pair,plane,20.0,-0.000504971080923871,-504.971080923871,2.3187521224674166e-05,23.187521224674168,134.83690685655273,136.7829013271106,7.55786233344873,39.763819895235606,0.108,0.024274901409833773,1.4991282075026306,1.4801965439537481,0.0013873535572123813,174170.24987230817,0.8219415838307973,0.003,0.0
fine_snr,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-8.0,-8.0,2048,1-2,1000,2000,2090632745,gcc_phat_pair,plane,20.0,-2.710505431213761e-20,-2.710505431213761e-14,1.1286721054438824e-07,0.11286721054438824,69.28711024319102,69.26987825192418,7.301716186101808,31.00713327168695,0.099,0.024475114178150705,1.497702565144301,1.4787990401081252,0.0013926139049333778,177149.53026703274,0.8227484259467922,0.002,0.0
