study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,calibration_seed,evaluation_seed,seed,estimator_variant,srp_backend,common_random_numbers,successful_trial_count,unsuccessful_trial_count,successful_fraction,conditional_azimuth_bias_deg,conditional_elevation_bias_deg,conditional_direction_bias_deg,conditional_geodesic_rmse_deg,conditional_median_geodesic_error_deg,conditional_p95_geodesic_error_deg,conditional_p99_geodesic_error_deg,conditional_p999_geodesic_error_deg,p99_geodesic_error_deg,p999_geodesic_error_deg,fraction_error_gt_5deg,fraction_error_gt_10deg,fraction_error_gt_30deg,coverage,failure_fraction,invalid_fraction,boundary_hit_fraction,disconnected_graph_failure_fraction,catastrophic_fraction,mean_runtime_per_estimate_s,median_runtime_per_estimate_s,p95_runtime_per_estimate_s,metric_conditioning,equal_pair_weights,gcc_confidence_used_by_srp
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-4.0,-4.0,1024,all_6,500,1000,3709874340,2832677273,2832677273,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.0025416478235086516,0.04724417529849098,0.0478179813016447,1.4605154300900682,0.8733357380236942,2.1285929127283256,3.0008871766537166,8.257970963677693,3.0008871766537166,8.257970963677693,0.003,0.001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003064912100555375,0.0030049000051803887,0.004064770095283166,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-4.0,-4.0,1024,all_6,500,1000,3709874340,2832677273,2832677273,all_6_calibrated_gcc_wls,not_applicable,True,990,10,0.99,0.012705856745739328,-0.05572840528440192,0.05501810866175924,1.5341042885972118,1.0640535097868697,2.8269901106367286,3.8388577254314225,5.299340707757676,3.8388577254314225,5.299340707757676,0.00202020202020202,0.0,0.0,0.99,0.010000000000000009,0.0,0.0,0.01,0.0,0.0034892301998334005,0.0034706000587902963,0.004595975071424618,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-4.0,-4.0,1024,all_6,500,1000,3709874340,2832677273,2832677273,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.013320459838084702,0.020424922019504323,0.024735919449575473,1.1220585268543248,0.8693289785331664,1.98745842491777,2.7231871827091956,3.896153689116343,2.7231871827091956,3.896153689116343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006677234399132431,0.0061371499905362725,0.010029720107559113,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,1024,reference_3,500,1000,150924988,1087400838,1087400838,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.0009306723102925524,0.06169250164886646,0.06357246543153491,1.098564243891485,0.9004469583429761,1.911934287791237,2.4649648030289355,2.936230703073805,2.4649648030289355,2.936230703073805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003041386699071154,0.002980649995151907,0.004069935024017468,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,1024,all_6,500,1000,150924988,1087400838,1087400838,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.0029906596398849086,0.05716565084062276,0.05804315240268571,0.9245552043767278,0.7086638588373583,1.7165629478735498,2.191809970949179,2.709789729477275,2.191809970949179,2.709789729477275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003058352799387649,0.002972999995108694,0.004115804913453758,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,1024,all_6,500,1000,150924988,1087400838,1087400838,all_6_calibrated_gcc_wls,not_applicable,True,993,7,0.993,0.056633643625990215,0.03400578182389197,0.06020029905503624,0.9594878535641045,0.7451366240933159,1.7462851460608801,2.315143206707052,2.6630957402966544,2.315143206707052,2.6630957402966544,0.0,0.0,0.0,0.993,0.007000000000000006,0.0,0.0,0.007,0.0,0.00345064959989395,0.003383200033567846,0.004584960092324763,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,1024,all_6,500,1000,150924988,1087400838,1087400838,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.007081032098226598,0.06582899005575109,0.06691726462874742,0.906536292288212,0.6957132472961728,1.6568030552176316,2.1206291122168683,2.599194842196602,2.1206291122168683,2.599194842196602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006625916299177334,0.006176349939778447,0.009419645002344622,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,1024,reference_3,500,1000,1899985749,3257697142,3257697142,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.03509771060589501,0.05615600617643884,0.06485068209457537,0.8745253575595752,0.6827285303377356,1.5697909599845794,2.0363863498484447,2.7208531946241994,2.0363863498484447,2.7208531946241994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003032654699287377,0.0029550499166361988,0.0040374550095293674,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,1024,all_6,500,1000,1899985749,3257697142,3257697142,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.02448566919419877,0.06755933077938969,0.07120208836721464,0.7235696596423128,0.5478576199699899,1.3411582835004123,1.6906935175291384,2.1984858966978598,1.6906935175291384,2.1984858966978598,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003044635701109655,0.0029629500349983573,0.004082124994602054,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,1024,all_6,500,1000,1899985749,3257697142,3257697142,all_6_calibrated_gcc_wls,not_applicable,True,994,6,0.994,-0.008198369764648532,0.0030196387958377445,0.007775925948076811,0.7635120469628827,0.5878959313652828,1.4200254147596716,1.9137032681601942,2.5005946245456716,1.9137032681601942,2.5005946245456716,0.0,0.0,0.0,0.994,0.006000000000000005,0.0,0.0,0.006,0.0,0.003449165502330288,0.0034091000561602414,0.004570439882809296,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,1024,all_6,500,1000,1899985749,3257697142,3257697142,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.0220474687552214,0.07200786674129728,0.07489073273642129,0.7167743541378986,0.5407961592414907,1.3198971695002382,1.7163933988404743,2.2348575982678756,1.7163933988404743,2.2348575982678756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006639780102181248,0.006167300045490265,0.009548610058845951,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,1024,reference_3,500,1000,2087618451,1806420280,1806420280,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.002732969490160465,0.06477409756404341,0.06553012467291539,0.7301244072962669,0.5746564654175035,1.3132981356057192,1.6141493450929199,1.9813811369030498,1.6141493450929199,1.9813811369030498,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00306606840074528,0.0029975500074215233,0.0040303199551999565,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,1024,all_6,500,1000,2087618451,1806420280,1806420280,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.0013962843112389827,0.08268529684743971,0.0829943683340843,0.6258052578536127,0.46076310060761894,1.2000154616328516,1.4610861416359657,1.7054105948893563,1.4610861416359657,1.7054105948893563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0030826787981204687,0.0030327500426210463,0.004107220063451677,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,1024,all_6,500,1000,2087618451,1806420280,1806420280,all_6_calibrated_gcc_wls,not_applicable,True,991,9,0.991,-0.010451012033971991,0.0292485538586185,0.03087215909067979,0.6425419509033184,0.47633680055032535,1.1809260257618053,1.512582570848843,1.7651180584341333,1.512582570848843,1.7651180584341333,0.0,0.0,0.0,0.991,0.009000000000000008,0.0,0.0,0.009,0.0,0.0034732859019422904,0.00342229992384091,0.004590864916099236,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,1024,all_6,500,1000,2087618451,1806420280,1806420280,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.0015197137461129308,0.09222641017961698,0.09253119300663157,0.6167658779948549,0.4518016440459551,1.186667023231873,1.4425190216944754,1.699255480346037,1.4425190216944754,1.699255480346037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006668616998940707,0.0062743499875068665,0.009314850135706364,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,1024,reference_3,500,1000,3892408084,1479779879,1479779879,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.002443321469970696,0.10238178187151813,0.10275025567233156,0.5518948781302389,0.43031685381718165,0.9988315178476788,1.224869752573755,1.6315292796367002,1.224869752573755,1.6315292796367002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0029072806044714524,0.0027913000085391104,0.0038317500671837474,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,500,1000,3892408084,1479779879,1479779879,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.012410094194616188,0.14075775409717436,0.14132167361328882,0.49221296036888806,0.3634911813569824,0.9061565564353374,1.190537656956364,1.6882768809594113,1.190537656956364,1.6882768809594113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0029085956988856194,0.002771399973426014,0.003821064985822886,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,500,1000,3892408084,1479779879,1479779879,all_6_calibrated_gcc_wls,not_applicable,True,989,11,0.989,-0.032914720817899784,0.0855056589572888,0.09025717403110639,0.47342845657208754,0.3494569687062039,0.8861711107433615,1.1215913308899519,1.5104224038506358,1.1215913308899519,1.5104224038506358,0.0,0.0,0.0,0.989,0.01100000000000001,0.0,0.0,0.011,0.0,0.003270372899365611,0.0031351499492302537,0.004291850078152493,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,1024,all_6,500,1000,3892408084,1479779879,1479779879,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.01217868767500111,0.15353480923345025,0.15404704221736995,0.4857432904133751,0.3643294528266865,0.895308408181742,1.1669903678225289,1.5919072981140556,1.1669903678225289,1.5919072981140556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006639345302828587,0.00614065007539466,0.009430070087546481,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,10.0,10.0,1024,reference_3,500,1000,1301080949,3946905054,3946905054,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.00013411498662014798,0.17118306601869035,0.17128306668381335,0.36781966583041403,0.284859667614489,0.6796750709461977,0.8769710019505343,0.9606409407480553,0.8769710019505343,0.9606409407480553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0030016064024530353,0.002893800032325089,0.004115854908013716,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,500,1000,1301080949,3946905054,3946905054,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.0006339277117003984,0.25619867767893606,0.2562541457623239,0.40104649090284916,0.3077522953399714,0.7349807137349189,0.9090435358146709,1.1225012391570668,0.9090435358146709,1.1225012391570668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003010904599330388,0.0028883000486530364,0.004102900030557065,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,500,1000,1301080949,3946905054,3946905054,all_6_calibrated_gcc_wls,not_applicable,True,989,11,0.989,-0.0016887152386302375,0.07655922907280087,0.07661804360393987,0.29337605528930427,0.2097169927373298,0.5575245113498326,0.7261668303795651,0.8426232077722893,0.7261668303795651,0.8426232077722893,0.0,0.0,0.0,0.989,0.01100000000000001,0.0,0.0,0.011,0.0,0.0033820397023810074,0.0032835500314831734,0.004617595003219321,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,10.0,10.0,1024,all_6,500,1000,1301080949,3946905054,3946905054,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.0017218348519167314,0.27145886545497105,0.27151720165153626,0.40055508875944357,0.3095008620259338,0.7306712444768878,0.9329345890373287,1.0283575675682064,0.9329345890373287,1.0283575675682064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007065887401811778,0.006672349933069199,0.00986522002494894,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,1024,reference_3,500,1000,4139691120,2298003543,2298003543,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.0024764297668694426,0.3049252477509674,0.3049482509541965,0.3434663757101603,0.30860656031132055,0.5514347434972855,0.6509987987418517,0.7427759066702776,0.6509987987418517,0.7427759066702776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003030107499915175,0.002959200064651668,0.004033159976825118,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,1024,all_6,500,1000,4139691120,2298003543,2298003543,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.001748348813809875,0.4815416115677343,0.4815528682603057,0.5084184219076225,0.48894454719259134,0.7411793424792339,0.8470803554059879,0.940980433301892,0.8470803554059879,0.940980433301892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00303513789747376,0.0029746999498456717,0.004073789936956018,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,1024,all_6,500,1000,4139691120,2298003543,2298003543,all_6_calibrated_gcc_wls,not_applicable,True,987,13,0.987,0.0015328944399936922,0.04243887719529408,0.04246826213308426,0.14125490629768322,0.09997018676969521,0.27000485956488995,0.347971294624613,0.5523426046085306,0.347971294624613,0.5523426046085306,0.0,0.0,0.0,0.987,0.013000000000000012,0.0,0.0,0.013,0.0,0.0034537044003373012,0.0034016999998129904,0.004680560127599164,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,20.0,20.0,1024,all_6,500,1000,4139691120,2298003543,2298003543,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.0018416366559633412,0.4580546244733513,0.45806643027428545,0.48153491689547084,0.46567508683414766,0.7012345251509738,0.7853742117880957,0.8592306321970915,0.7853742117880957,0.8592306321970915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0069016334029147405,0.00636704993667081,0.009740309981862079,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,30.0,30.0,1024,reference_3,500,1000,3915623055,3244235399,3244235399,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.0005620690763178969,0.2835396808675892,0.28354292892635286,0.29186546803169094,0.28465358712259087,0.390194660074292,0.43502092249388374,0.4704910337570462,0.43502092249388374,0.4704910337570462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0030301732968073336,0.0029343999922275543,0.004021175001980737,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,30.0,30.0,1024,all_6,500,1000,3915623055,3244235399,3244235399,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.00039196682491478307,0.5115410091273773,0.5115425384443621,0.5164552867069859,0.510627101159804,0.6276141533737926,0.6775809104382675,0.7014877308298539,0.6775809104382675,0.7014877308298539,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0030384739983128385,0.0029494999325834215,0.003998775052605196,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,30.0,30.0,1024,all_6,500,1000,3915623055,3244235399,3244235399,all_6_calibrated_gcc_wls,not_applicable,True,990,10,0.99,0.0010525576205096178,0.011130716020424123,0.011169354828263383,0.0605729654447329,0.041907872830841617,0.11435807056815452,0.1598901558518665,0.21181914774993116,0.1598901558518665,0.21181914774993116,0.0,0.0,0.0,0.99,0.010000000000000009,0.0,0.0,0.01,0.0,0.00344879859557841,0.003360649978276342,0.004585120087722315,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,30.0,30.0,1024,all_6,500,1000,3915623055,3244235399,3244235399,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.0006098862487950935,0.45980632247299497,0.45980826562781646,0.4642520039629135,0.45990943643412024,0.5627418124466261,0.6059778424062318,0.6361906491374871,0.6059778424062318,0.6361906491374871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006985683396575041,0.006598399952054024,0.010075434989994391,successful_trials_only,True,False
srp_paired_full,random_broadband,evaluation,square,az45_el30,45.0,30.0,-10.0,-10.0,1024,reference_3,500,1000,986709434,2453475070,2453475070,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.9391482535246515,1.30714611881876,2.7124971957592527,23.037917464188915,1.674964109578495,64.39332540434754,79.70635518747173,102.12936551143227,79.70635518747173,102.12936551143227,0.21,0.206,0.149,1.0,0.0,0.0,0.021,0.0,0.149,0.0030995217002928255,0.0030502500012516975,0.004171954985940829,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az45_el30,45.0,30.0,-10.0,-10.0,1024,all_6,500,1000,986709434,2453475070,2453475070,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,1.0002856382568868,4.697339258964217,5.13036655478488,17.44624174398852,1.5959199101691477,40.4394969524857,65.09173778471937,73.01425540420617,65.09173778471937,73.01425540420617,0.339,0.293,0.094,1.0,0.0,0.0,0.021,0.0,0.094,0.0031013979971176013,0.0030471000354737043,0.004156444978434592,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az45_el30,45.0,30.0,-10.0,-10.0,1024,all_6,500,1000,986709434,2453475070,2453475070,all_6_calibrated_gcc_wls,not_applicable,True,992,8,0.992,-0.06389514326393912,-8.501382344964192,8.486960366516476,13.362580748409252,10.623464408723981,24.773964335835466,38.009097734548234,53.74170357264764,38.009097734548234,53.74170357264764,0.9818548387096774,0.5856854838709677,0.03528225806451613,0.992,0.008000000000000007,0.0,0.021,0.008,0.03528225806451613,0.0035018200983759017,0.00345810002181679,0.0047048099688254295,successful_trials_only,False,False
srp_paired_full,random_broadband,evaluation,square,az45_el30,45.0,30.0,-10.0,-10.0,1024,all_6,500,1000,986709434,2453475070,2453475070,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.007573204919569867,-0.04693991040303204,0.045557460429551264,1.3815963302430405,1.0510925844876415,2.6097492255630823,3.4362977707730322,4.344347763779835,3.4362977707730322,4.344347763779835,0.001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0068027063984191045,0.0064622999634593725,0.009499585040612147,successful_trials_only,True,False
